user_id,registration_date,first_touch_channel,first_touch_campaign_id,user_type,user_role,company_name,company_industry,company_size_category,country,supplier_capabilities_text,user_feedback_text,total_rfq_value_submitted_buyer,total_deals_won_value_supplier,ltv_actual_or_predicted,is_paying_customer,churn_date
USER00364,2023-07-13,Google Ads,CAMP0046,Buyer,Procurement Manager,"Hanson, Ellis and White",Automotive Manufacturing,Startup (1-10 emp),Canada,,,0.0,0.0,0.0,False,
USER00365,2022-06-26,SEO Blog,CAMP0032,Supplier,Business Owner,Gilbert Group,Electronics & Semiconductors,Small Business (11-50 emp),Canada,Plastic Injection Molding; Tooling Design & Fabrication; Overmolding; Insert Molding; Cleanroom Assembly,,0.0,0.0,0.0,False,
USER00366,2023-02-14,LinkedIn Ads,CAMP0026,Buyer,Design Engineer,Summers-Pham,Electronics & Semiconductors,Enterprise (1000+ emp),USA,,,4121.33,0.0,2839.16,True,
USER00367,2023-10-12,Webinar Platform,CAMP0034,Prospect,,,,,Haiti,,,0.0,0.0,0.0,False,
USER00368,2022-07-11,SEO Blog,CAMP0022,Buyer,Design Engineer,Rodriguez-Thompson,Robotics & Automation,Large Company (201-1000 emp),India,,,1296.11,0.0,3814.92,True,
USER00369,2024-01-04,SEO Blog,CAMP0022,Supplier,Production Head,Diaz Inc,General Industrial,Small Business (11-50 emp),Germany,,,0.0,6819.93,5900.99,True,
USER00370,2025-02-28,Webinar Platform,CAMP0044,Buyer,Procurement Manager,Davila Ltd,Medical Devices,Small Business (11-50 emp),Germany,,,0.0,0.0,0.0,False,
USER00371,2023-04-20,Direct,,Supplier,Account Manager,"Daniels, Ross and Foster",Automotive Manufacturing,Enterprise (1000+ emp),Germany,"Sheet Metal Fabrication; Laser Cutting; Turret Punching; Press Brake Forming; Welding (TIG, MIG); Powder Coating",,0.0,6523.6,3584.28,True,
USER00372,2024-12-17,Organic Search,,Supplier,Sales Director,"Thomas, Schmidt and Tran",Electronics & Semiconductors,Large Company (201-1000 emp),United Kingdom,Metal Stamping; Progressive Die; Deep Drawing; Secondary Operations; High Volume Production,,0.0,4419.88,4474.9,True,
USER00373,2024-07-27,Display Network,CAMP0013,Prospect,,,,,India,,,0.0,0.0,0.0,False,
USER00374,2024-09-26,Organic Search,,Buyer,Sourcing Specialist,"Meza, Adams and Torres",General Industrial,Large Company (201-1000 emp),USA,,,1241.36,0.0,1279.34,True,
USER00375,2023-11-01,Google Ads,CAMP0004,Supplier,Sales Director,"Williams, Williams and Murillo",Automotive Manufacturing,Large Company (201-1000 emp),Mexico,"3D Printing Services (FDM, SLA, SLS, DMLS); Rapid Prototyping; Additive Manufacturing; Material Variety",The platform is very user-friendly and efficient.,0.0,7026.85,5995.16,True,
USER00376,2023-08-26,Email Drip,,Supplier,Business Owner,"Oliver, Sims and White",Aerospace & Defense,Startup (1-10 emp),India,"Sheet Metal Fabrication; Laser Cutting; Turret Punching; Press Brake Forming; Welding (TIG, MIG); Powder Coating",,0.0,8997.03,6569.4,True,
USER00377,2024-10-28,Partner Referral,CAMP0036,Buyer,Design Engineer,Figueroa Ltd,Electronics & Semiconductors,Small Business (11-50 emp),India,,Easy to navigate and find what I need.,5576.74,0.0,9382.02,True,
USER00378,2022-11-24,LinkedIn Ads,,Supplier,Account Manager,Hawkins PLC,General Industrial,Enterprise (1000+ emp),Mexico,"Sheet Metal Fabrication; Laser Cutting; Turret Punching; Press Brake Forming; Welding (TIG, MIG); Powder Coating",Loved the quality of suppliers I found.,0.0,4354.74,1820.38,True,
USER00379,2024-11-18,Google Ads,CAMP0010,Buyer,R&D Lead,Marquez LLC,Automotive Manufacturing,Large Company (201-1000 emp),Mexico,,The features are adequate for my needs.,7931.17,0.0,7773.21,True,
USER00380,2023-11-03,Partner Referral,,Buyer,Procurement Manager,Wells Inc,Aerospace & Defense,Enterprise (1000+ emp),Mexico,,,16803.71,0.0,11400.51,True,
USER00381,2025-01-18,Direct,,Buyer,Design Engineer,Davis-Tran,Renewable Energy,Medium Business (51-200 emp),New Zealand,,,1030.84,0.0,3022.89,True,
USER00382,2025-01-29,Webinar Platform,CAMP0012,Supplier,Production Head,Evans PLC,General Industrial,Medium Business (51-200 emp),Germany,"Electronic Contract Manufacturing (ECM); PCB Assembly (SMT, PTH); Cable Harnesses; Box Builds; Functional Testing",,0.0,0.0,0.0,False,
USER00383,2022-05-10,Display Network,CAMP0017,Buyer,Procurement Manager,White PLC,Construction Equipment,Large Company (201-1000 emp),Senegal,,A fantastic tool for procurement.,0.0,0.0,0.0,False,
USER00384,2023-07-05,LinkedIn Ads,CAMP0011,Buyer,R&D Lead,"Jenkins, Campbell and Brown",Medical Devices,Large Company (201-1000 emp),Australia,,,2167.76,0.0,6832.78,True,
USER00385,2023-03-08,Direct,,Supplier,Business Owner,Rogers PLC,Medical Devices,Large Company (201-1000 emp),India,"Custom Gear Manufacturing; Spur, Helical, Bevel Gears; Heat Treatment; Gear Hobbing & Shaping",,0.0,0.0,0.0,False,
USER00386,2024-05-24,LinkedIn Ads,CAMP0002,Buyer,Operations Director,Gallegos Inc,Medical Devices,Startup (1-10 emp),USA,,Expected a wider range of services.,0.0,0.0,0.0,False,
USER00387,2023-01-03,Direct,,Buyer,Procurement Manager,Clark-Green,Robotics & Automation,Startup (1-10 emp),Canada,,,8637.62,0.0,9709.65,True,
USER00388,2024-11-25,Webinar Platform,,Buyer,Procurement Manager,Miller LLC,Aerospace & Defense,Medium Business (51-200 emp),Mexico,,Easy to navigate and find what I need.,1596.31,0.0,1158.71,True,
USER00389,2022-02-12,Organic Search,,Buyer,Procurement Manager,"Ramirez, Barnes and Phillips",Renewable Energy,Enterprise (1000+ emp),Australia,,,0.0,0.0,0.0,False,
USER00390,2022-01-23,LinkedIn Ads,CAMP0026,Prospect,,,,,Mexico,,,0.0,0.0,0.0,False,
USER00391,2024-11-15,Display Network,CAMP0017,Supplier,Production Head,Holmes Inc,Aerospace & Defense,Large Company (201-1000 emp),Mexico,,,0.0,2259.42,3608.83,True,2026-02-04
USER00392,2022-08-27,LinkedIn Ads,CAMP0026,Supplier,Production Head,"Cunningham, King and Fernandez",Automotive Manufacturing,Startup (1-10 emp),Australia,,,0.0,17752.72,8559.3,True,
USER00393,2025-05-21,Display Network,CAMP0001,Buyer,Procurement Manager,Melendez LLC,Medical Devices,Small Business (11-50 emp),China,,,0.0,0.0,0.0,False,
USER00394,2022-09-21,SEO Blog,CAMP0031,Buyer,Operations Director,Johnson-Smith,General Industrial,Large Company (201-1000 emp),Estonia,,,0.0,0.0,0.0,False,
USER00395,2023-04-12,SEO Blog,CAMP0025,Supplier,Account Manager,"Gomez, Palmer and Foster",Aerospace & Defense,Medium Business (51-200 emp),Australia,"Precision CNC Machining (3, 4 & 5-axis); Turning; Milling; Grinding; ISO 9001 Certified",Easy to navigate and find what I need.,0.0,0.0,0.0,False,
USER00396,2024-12-04,Partner Referral,CAMP0005,Supplier,Account Manager,Moore PLC,Medical Devices,Medium Business (51-200 emp),Australia,Metal Stamping; Progressive Die; Deep Drawing; Secondary Operations; High Volume Production,Response times from support were too slow.,0.0,0.0,0.0,False,
USER00397,2022-01-27,Google Ads,,Buyer,Sourcing Specialist,Carroll-Nichols,Electronics & Semiconductors,Large Company (201-1000 emp),United Kingdom,,,331.2,0.0,526.82,True,
USER00398,2022-08-05,SEO Blog,CAMP0025,Supplier,Business Owner,Farley-Hartman,Automotive Manufacturing,Small Business (11-50 emp),Germany,"Precision CNC Machining (3, 4 & 5-axis); Turning; Milling; Grinding; ISO 9001 Certified",,0.0,4378.71,6982.62,True,
USER00399,2024-04-07,Webinar Platform,CAMP0034,Supplier,Business Owner,Johnson-Perry,Renewable Energy,Large Company (201-1000 emp),Canada,"Custom Gear Manufacturing; Spur, Helical, Bevel Gears; Heat Treatment; Gear Hobbing & Shaping",A fantastic tool for procurement.,0.0,0.0,0.0,False,
USER00400,2023-05-15,Webinar Platform,CAMP0038,Buyer,R&D Lead,"Murphy, Wells and Perez",Automotive Manufacturing,Large Company (201-1000 emp),Slovenia,,,0.0,0.0,0.0,False,
USER00401,2024-06-15,Webinar Platform,,Supplier,Sales Director,"Peterson, Johnson and Erickson",Automotive Manufacturing,Small Business (11-50 emp),USA,"Precision CNC Machining (3, 4 & 5-axis); Turning; Milling; Grinding; ISO 9001 Certified",,0.0,0.0,0.0,False,
USER00402,2024-02-02,Webinar Platform,CAMP0038,Buyer,R&D Lead,Mcguire-Sanders,Robotics & Automation,Enterprise (1000+ emp),Mexico,,,0.0,0.0,0.0,False,
USER00403,2024-01-13,Display Network,CAMP0013,Supplier,Sales Director,Jefferson Ltd,Automotive Manufacturing,Small Business (11-50 emp),Germany,Plastic Injection Molding; Tooling Design & Fabrication; Overmolding; Insert Molding; Cleanroom Assembly,,0.0,0.0,0.0,False,
USER00404,2023-07-22,Partner Referral,CAMP0036,Buyer,R&D Lead,"Calhoun, Snyder and Mitchell",Aerospace & Defense,Startup (1-10 emp),USA,,,5866.83,0.0,8753.29,True,
USER00405,2023-09-04,Webinar Platform,CAMP0012,Buyer,Operations Director,"Miller, Browning and Campbell",Medical Devices,Medium Business (51-200 emp),India,,,0.0,0.0,0.0,False,
USER00406,2022-12-19,SEO Blog,CAMP0025,Supplier,Sales Director,Wright and Sons,General Industrial,Enterprise (1000+ emp),Peru,Industrial Fasteners & Hardware Distribution; Standard & Custom Components; Global Sourcing,"Resolved my issue promptly, great support.",0.0,15635.06,6611.0,True,
USER00407,2023-11-20,SEO Blog,CAMP0045,Buyer,Design Engineer,Richards Inc,Aerospace & Defense,Startup (1-10 emp),United Kingdom,,,2712.38,0.0,2464.77,True,
USER00408,2022-07-29,LinkedIn Ads,CAMP0002,Supplier,Business Owner,Best-Moore,Electronics & Semiconductors,Enterprise (1000+ emp),Canada,"Electronic Contract Manufacturing (ECM); PCB Assembly (SMT, PTH); Cable Harnesses; Box Builds; Functional Testing",,0.0,6903.29,5623.73,True,
USER00409,2024-04-21,SEO Blog,CAMP0015,Buyer,Procurement Manager,Smith-Morse,Aerospace & Defense,Small Business (11-50 emp),United Kingdom,,,440.02,0.0,503.21,True,
USER00410,2023-12-22,Google Ads,CAMP0041,Buyer,Operations Director,Fernandez LLC,Electronics & Semiconductors,Enterprise (1000+ emp),Argentina,,,392.8,0.0,708.67,True,
USER00411,2022-06-13,Webinar Platform,CAMP0034,Buyer,Procurement Manager,Wallace LLC,Robotics & Automation,Enterprise (1000+ emp),Australia,,The platform is very user-friendly and efficient.,0.0,0.0,0.0,False,
USER00412,2024-05-26,Email Drip,CAMP0042,Buyer,Procurement Manager,Black and Sons,Automotive Manufacturing,Medium Business (51-200 emp),USA,,Loved the quality of suppliers I found.,0.0,0.0,0.0,False,
USER00413,2023-09-17,Webinar Platform,CAMP0029,Buyer,R&D Lead,Boyd and Sons,Aerospace & Defense,Medium Business (51-200 emp),Australia,,The platform works as expected.,2784.32,0.0,3627.87,True,
USER00414,2024-08-06,Display Network,CAMP0016,Supplier,Production Head,Green-Jacobs,General Industrial,Large Company (201-1000 emp),Palestinian Territory,"Custom Gear Manufacturing; Spur, Helical, Bevel Gears; Heat Treatment; Gear Hobbing & Shaping",,0.0,0.0,0.0,False,
USER00415,2024-09-21,Email Drip,CAMP0020,Supplier,Production Head,"Powers, Garcia and Walker",Electronics & Semiconductors,Medium Business (51-200 emp),United Kingdom,"Custom Gear Manufacturing; Spur, Helical, Bevel Gears; Heat Treatment; Gear Hobbing & Shaping",,0.0,0.0,0.0,False,
USER00416,2024-08-31,Display Network,,Supplier,Business Owner,"Adams, Lewis and Hunter",General Industrial,Startup (1-10 emp),Australia,Plastic Injection Molding; Tooling Design & Fabrication; Overmolding; Insert Molding; Cleanroom Assembly,Highly recommend this for sourcing.,0.0,0.0,0.0,False,
USER00417,2023-11-29,Display Network,CAMP0013,Buyer,Sourcing Specialist,Butler Inc,Robotics & Automation,Medium Business (51-200 emp),Iceland,,,2723.32,0.0,2380.42,True,
USER00418,2024-01-18,Partner Referral,CAMP0040,Buyer,Procurement Manager,Wright Group,Aerospace & Defense,Enterprise (1000+ emp),Canada,,,0.0,0.0,0.0,False,
USER00419,2023-05-26,Display Network,CAMP0008,Buyer,Design Engineer,Moran-Simpson,Medical Devices,Large Company (201-1000 emp),USA,,,0.0,0.0,0.0,False,
USER00420,2025-05-20,Partner Referral,CAMP0036,Supplier,Business Owner,Long and Sons,Automotive Manufacturing,Enterprise (1000+ emp),Mexico,Plastic Injection Molding; Tooling Design & Fabrication; Overmolding; Insert Molding; Cleanroom Assembly,,0.0,26728.89,11674.12,True,
USER00421,2022-01-27,Webinar Platform,,Prospect,,,,,USA,,The pricing information isn't always clear.,0.0,0.0,0.0,False,
USER00422,2023-06-12,Partner Referral,,Buyer,Design Engineer,Dunn Group,Robotics & Automation,Startup (1-10 emp),Mexico,,,0.0,0.0,0.0,False,
USER00423,2022-09-03,Webinar Platform,CAMP0024,Buyer,Design Engineer,"Mcdaniel, Williams and Grant",Robotics & Automation,Enterprise (1000+ emp),Gabon,,,1984.39,0.0,1479.11,True,
USER00424,2023-04-25,Display Network,CAMP0013,Supplier,Production Head,Thomas and Sons,Robotics & Automation,Startup (1-10 emp),USA,,,0.0,0.0,0.0,False,
USER00425,2022-06-20,LinkedIn Ads,,Buyer,Operations Director,Jackson LLC,Electronics & Semiconductors,Startup (1-10 emp),Azerbaijan,,,1438.51,0.0,4191.62,True,
USER00426,2023-10-13,SEO Blog,CAMP0033,Supplier,Account Manager,"Davila, Rivera and Nelson",General Industrial,Startup (1-10 emp),USA,"3D Printing Services (FDM, SLA, SLS, DMLS); Rapid Prototyping; Additive Manufacturing; Material Variety",The platform is very user-friendly and efficient.,0.0,2002.35,830.51,True,
USER00427,2023-12-02,SEO Blog,CAMP0022,Supplier,Business Owner,"Jones, Thomas and Jimenez",Medical Devices,Enterprise (1000+ emp),Bolivia,"Sheet Metal Fabrication; Laser Cutting; Turret Punching; Press Brake Forming; Welding (TIG, MIG); Powder Coating",,0.0,0.0,0.0,False,
USER00428,2024-07-20,SEO Blog,CAMP0037,Buyer,R&D Lead,Hall-Madden,Automotive Manufacturing,Large Company (201-1000 emp),Australia,,,0.0,0.0,0.0,False,
USER00429,2024-03-25,SEO Blog,CAMP0050,Supplier,Account Manager,Pitts and Sons,Renewable Energy,Enterprise (1000+ emp),Mexico,"Precision CNC Machining (3, 4 & 5-axis); Turning; Milling; Grinding; ISO 9001 Certified",,0.0,0.0,0.0,False,
USER00430,2022-12-01,Partner Referral,CAMP0036,Buyer,Procurement Manager,"Jones, Young and Riley",Electronics & Semiconductors,Medium Business (51-200 emp),Canada,,,7667.19,0.0,10235.62,True,
USER00431,2023-06-18,Webinar Platform,,Buyer,Operations Director,Vega-Knapp,Aerospace & Defense,Small Business (11-50 emp),USA,,,8482.76,0.0,9816.09,True,2023-10-23
USER00432,2022-01-28,SEO Blog,CAMP0032,Buyer,R&D Lead,"Hart, Savage and French",Renewable Energy,Enterprise (1000+ emp),Australia,,,8330.04,0.0,9508.38,True,
USER00433,2022-10-16,Organic Search,,Buyer,Sourcing Specialist,Cook-Gill,Automotive Manufacturing,Medium Business (51-200 emp),Mexico,,,0.0,0.0,0.0,False,
USER00434,2022-04-03,LinkedIn Ads,CAMP0007,Buyer,Sourcing Specialist,Villa-Kim,Automotive Manufacturing,Startup (1-10 emp),Germany,,"Resolved my issue promptly, great support.",0.0,0.0,0.0,False,
USER00435,2022-05-19,Partner Referral,CAMP0005,Buyer,Sourcing Specialist,Santos-Lopez,Robotics & Automation,Large Company (201-1000 emp),Germany,,,332.82,0.0,317.66,True,
USER00436,2023-07-28,Google Ads,CAMP0004,Buyer,Operations Director,Gonzales Group,Automotive Manufacturing,Enterprise (1000+ emp),Germany,,,1356.88,0.0,1426.91,True,
USER00437,2024-12-26,Google Ads,,Buyer,R&D Lead,"Mckinney, Martin and Lopez",Renewable Energy,Enterprise (1000+ emp),India,,,0.0,0.0,0.0,False,
USER00438,2022-03-15,Webinar Platform,,Supplier,Production Head,Woods Ltd,Renewable Energy,Startup (1-10 emp),Mexico,"Precision CNC Machining (3, 4 & 5-axis); Turning; Milling; Grinding; ISO 9001 Certified",Expected a wider range of services.,0.0,5321.41,4084.55,True,
USER00439,2024-08-12,Display Network,CAMP0049,Buyer,R&D Lead,Barnett-Gray,Renewable Energy,Large Company (201-1000 emp),USA,,,9473.97,0.0,7763.13,True,2025-08-11
USER00440,2024-05-07,SEO Blog,CAMP0033,Buyer,Procurement Manager,"Bradley, Garza and Nguyen",Robotics & Automation,Enterprise (1000+ emp),USA,,"Resolved my issue promptly, great support.",2815.68,0.0,8696.44,True,
USER00441,2024-03-11,Email Drip,CAMP0003,Buyer,Operations Director,Hendrix-Nunez,Robotics & Automation,Small Business (11-50 emp),India,,,3142.54,0.0,4041.06,True,
USER00442,2023-03-21,Google Ads,,Buyer,Sourcing Specialist,Ramirez and Sons,General Industrial,Large Company (201-1000 emp),Tunisia,,,1048.46,0.0,1728.62,True,
USER00443,2023-02-21,Webinar Platform,CAMP0043,Supplier,Business Owner,"Soto, Brown and Anthony",Electronics & Semiconductors,Medium Business (51-200 emp),USA,"Electronic Contract Manufacturing (ECM); PCB Assembly (SMT, PTH); Cable Harnesses; Box Builds; Functional Testing",,0.0,0.0,0.0,False,
USER00444,2024-01-20,Display Network,,Supplier,Account Manager,"Hill, Thomas and Chavez",Construction Equipment,Enterprise (1000+ emp),Bosnia and Herzegovina,Industrial Fasteners & Hardware Distribution; Standard & Custom Components; Global Sourcing,,0.0,0.0,0.0,False,
USER00445,2024-12-03,SEO Blog,CAMP0031,Buyer,R&D Lead,Doyle Inc,Renewable Energy,Enterprise (1000+ emp),Germany,,It's not as intuitive as I hoped.,1066.75,0.0,908.93,True,
USER00446,2024-01-26,LinkedIn Ads,CAMP0007,Buyer,Sourcing Specialist,Fitzpatrick Ltd,Renewable Energy,Startup (1-10 emp),Myanmar,,,0.0,0.0,0.0,False,
USER00447,2023-08-07,Display Network,,Buyer,R&D Lead,Gardner-Moore,Electronics & Semiconductors,Enterprise (1000+ emp),Mexico,,,9813.7,0.0,6677.61,True,
USER00448,2024-07-28,SEO Blog,,Supplier,Account Manager,Schroeder and Sons,Automotive Manufacturing,Medium Business (51-200 emp),Germany,"Electronic Contract Manufacturing (ECM); PCB Assembly (SMT, PTH); Cable Harnesses; Box Builds; Functional Testing",,0.0,0.0,0.0,False,
USER00449,2023-12-02,SEO Blog,,Supplier,Business Owner,"Mitchell, Daniel and Brown",Medical Devices,Small Business (11-50 emp),Mexico,Plastic Injection Molding; Tooling Design & Fabrication; Overmolding; Insert Molding; Cleanroom Assembly,,0.0,0.0,0.0,False,
USER00450,2023-01-25,SEO Blog,,Buyer,Procurement Manager,Hartman Group,Robotics & Automation,Large Company (201-1000 emp),United Kingdom,,,7061.17,0.0,10298.42,True,
USER00451,2023-01-01,Display Network,,Buyer,Procurement Manager,"Wu, Salinas and Welch",Medical Devices,Enterprise (1000+ emp),Taiwan,,,6735.16,0.0,5416.15,True,
USER00452,2025-05-18,Google Ads,CAMP0014,Supplier,Sales Director,Johnson-Johnson,Automotive Manufacturing,Medium Business (51-200 emp),USA,Plastic Injection Molding; Tooling Design & Fabrication; Overmolding; Insert Molding; Cleanroom Assembly,,0.0,5751.28,7317.07,True,
USER00453,2024-07-03,Webinar Platform,CAMP0029,Supplier,Production Head,Cox-Watson,Construction Equipment,Startup (1-10 emp),India,,Highly recommend this for sourcing.,0.0,0.0,0.0,False,
USER00454,2023-02-28,Email Drip,CAMP0042,Supplier,Account Manager,"Williams, Marshall and Orr",Automotive Manufacturing,Medium Business (51-200 emp),Pitcairn Islands,Industrial Fasteners & Hardware Distribution; Standard & Custom Components; Global Sourcing,,0.0,492.35,205.69,True,
USER00455,2023-09-29,SEO Blog,,Supplier,Production Head,"Mcclure, Kaufman and Gardner",Construction Equipment,Enterprise (1000+ emp),Germany,Plastic Injection Molding; Tooling Design & Fabrication; Overmolding; Insert Molding; Cleanroom Assembly,,0.0,0.0,0.0,False,
USER00456,2022-05-30,Partner Referral,CAMP0023,Buyer,Sourcing Specialist,"King, Miller and Henry",Automotive Manufacturing,Small Business (11-50 emp),USA,,,0.0,0.0,0.0,False,
USER00457,2024-01-06,Webinar Platform,,Supplier,Business Owner,"Cook, Smith and Douglas",Electronics & Semiconductors,Small Business (11-50 emp),Canada,Plastic Injection Molding; Tooling Design & Fabrication; Overmolding; Insert Molding; Cleanroom Assembly,The user interface is a bit clunky and hard to navigate.,0.0,8299.3,9828.88,True,
