user_id,registration_date,first_touch_channel,first_touch_campaign_id,user_type,user_role,company_name,company_industry,company_size_category,supplier_capabilities_text,country,region,total_rfq_value_submitted_buyer,total_deals_won_value_supplier,ltv_actual_or_predicted,is_paying_customer,churn_date,user_feedback_text,mock_sentiment_score,gemini_sentiment_analysis,gemini_feedback_keywords,gemini_supplier_capability_summary
USER00432,2024-07-14,SEO,CAMP0037,Supplier,Marketing Manager,Austin-Cherry Manufacturing,Robotics & Automation,Large Enterprise (501-2000),Fundição de Alumínio; Acabamento Superficial,Germany,,0.0,16073.37,7629.63,True,2025-04-24,,,,,
USER00433,2022-09-25,Google Ads,CAMP0047,Supplier,Marketing Manager,Munoz-Watkins Manufacturing,General Manufacturing,Large Enterprise (501-2000),Usinagem CNC; Torneamento; Fresamento,USA,New Mexico,0.0,0.0,0.0,False,,,,,,
USER00434,2024-11-18,SEO,CAMP0022,Supplier,Business Owner,Crawford PLC Manufacturing,Automotive,Corporate (2000+),,China,North Carolina,0.0,0.0,0.0,False,,,,,,
USER00435,2023-11-17,Email,,Buyer,Procurement Manager,Patel-Aguilar,Automotive,Startup (1-10),,India,Mississippi,0.0,0.0,0.0,False,,,,,,
USER00436,2024-06-03,Google Ads,CAMP0049,Buyer,Operations Manager,"Garcia, Baker and Andersen",Robotics & Automation,SMB (11-50),,Mexico,Nebraska,10000.3,0.0,6559.13,True,,Excelente! Bit exist fast room head to attention population power paper than personal lot expect growth movement.,0.75,,,
USER00437,2024-01-21,Google Display Network,CAMP0034,Buyer,Engineer,"Medina, Banks and Roberts",Construction Equipment,Mid-Market (51-500),,China,Montana,10592.74,0.0,5327.27,True,,,,,,
USER00438,2022-06-26,Webinar Platform,CAMP0001,Buyer,Engineer,Johnson-Gilmore,General Manufacturing,Startup (1-10),,Brazil,Maine,9193.41,0.0,13098.84,True,,,,,,
USER00439,2023-10-25,Referral Partner Site,CAMP0006,Buyer,Engineer,Stevens Group,Medical Devices,Corporate (2000+),,Germany,Tennessee,3334.13,0.0,2128.22,True,,,,,,
USER00440,2023-05-08,Google Ads,CAMP0049,Supplier,Production Manager,Chambers and Sons Corp,Energy,Mid-Market (51-500),Usinagem CNC; Torneamento; Fresamento,Mexico,Minnesota,0.0,0.0,0.0,False,,,,,,
USER00441,2022-11-23,LinkedIn Ads,CAMP0043,Buyer,R&D Specialist,"Lopez, Greene and Park",Robotics & Automation,Startup (1-10),,China,Texas,14740.62,0.0,13932.87,True,,Recomendo! Range put gas woman reach safe gas above.,0.58,,,
USER00442,2023-01-14,Referral Partner Site,CAMP0005,Buyer,Procurement Manager,"Melendez, Wyatt and Dennis",Automotive,SMB (11-50),,India,,14839.19,0.0,10358.25,True,,,,,,
USER00443,2023-10-21,Email,,Buyer,Operations Manager,"Rodriguez, Russell and Thomas",Robotics & Automation,Mid-Market (51-500),,China,Indiana,0.0,0.0,0.0,False,,,,,,
USER00444,2022-02-17,Google Ads,CAMP0031,Prospect,,,,,,China,Wyoming,0.0,0.0,0.0,False,,,,,,
USER00445,2022-11-12,LinkedIn Ads,CAMP0043,Buyer,Designer,Yates-Watts,Electronics,SMB (11-50),,China,,0.0,0.0,0.0,False,,,,,,
USER00446,2023-01-23,Email,,Buyer,Procurement Manager,"White, Castillo and Arroyo",Medical Devices,Mid-Market (51-500),,India,Idaho,0.0,0.0,0.0,False,,,,,,
USER00447,2023-04-01,Google Display Network,CAMP0010,Supplier,Production Manager,"Wagner, Stanley and Sutton Solutions",Robotics & Automation,Mid-Market (51-500),Corte e Dobra de Chapas; Soldagem MIG/TIG,USA,New Jersey,0.0,11965.1,13617.1,True,,,,,,
USER00448,2023-01-15,SEO,CAMP0042,Buyer,Engineer,Bailey-Richards,Automotive,Startup (1-10),,China,Alabama,3751.82,0.0,6364.79,True,,,,,,
USER00449,2024-08-14,Email,CAMP0045,Supplier,Business Owner,"Kelly, Reyes and Cain Solutions",Medical Devices,SMB (11-50),Injeção Plástica; Ferramentaria,China,Arizona,0.0,36174.45,14770.14,True,,,,,,
USER00450,2023-12-21,SEO,CAMP0042,Prospect,,,,,,USA,,0.0,0.0,0.0,False,,Muito bom! True couple natural south tend movie explain today test environmental push analysis.,0.71,,,
USER00451,2022-10-05,SEO,CAMP0003,Buyer,R&D Specialist,Thomas Ltd,Energy,Startup (1-10),,Canada,Arizona,1110.82,0.0,1246.2,True,,,,,,
USER00452,2023-01-07,SEO,CAMP0003,Supplier,Sales Rep,Thomas-Jackson Manufacturing,Construction Equipment,Startup (1-10),Fundição de Alumínio; Acabamento Superficial,Brazil,Oregon,0.0,9952.95,8974.55,True,,,,,,
USER00453,2023-05-08,Referral Partner Site,CAMP0021,Buyer,Designer,Lambert-Summers,Construction Equipment,Startup (1-10),,Germany,Connecticut,15521.89,0.0,12650.93,True,,Fácil de usar! Strong when choose forward skin hour research price half hear.,0.81,,,
USER00454,2023-07-25,Google Display Network,CAMP0032,Buyer,Procurement Manager,Hernandez PLC,Construction Equipment,Mid-Market (51-500),,Mexico,Arkansas,0.0,0.0,0.0,False,,Não gostei. Environment western decade executive production quite between.,0.48,,,
USER00455,2022-04-24,Webinar Platform,CAMP0018,Supplier,Marketing Manager,Jenkins-Smith Solutions,General Manufacturing,Mid-Market (51-500),,Brazil,,0.0,16767.43,12791.01,True,,,,,,
USER00456,2022-10-05,Google Display Network,CAMP0034,Buyer,Procurement Manager,"Jenkins, Taylor and Navarro",General Manufacturing,Corporate (2000+),,USA,Oregon,11354.9,0.0,7007.34,True,2023-08-30,Ruim. Recently financial result stand me cut.,0.19,,,
USER00457,2022-09-05,Email,CAMP0012,Prospect,,,,,,Mexico,,0.0,0.0,0.0,False,,,,,,
USER00458,2024-11-22,Google Ads,CAMP0031,Buyer,Operations Manager,Floyd-King,Energy,Corporate (2000+),,Canada,,0.0,0.0,0.0,False,,,,,,
USER00459,2025-02-27,Google Ads,,Prospect,,,,,,China,Missouri,0.0,0.0,0.0,False,,Resolveu meu problema! Cup less field do their question young bring four base so feel.,0.87,,,
USER00460,2023-09-22,Webinar Platform,CAMP0018,Buyer,Engineer,"Mendoza, Sherman and Lee",General Manufacturing,Corporate (2000+),,India,Hawaii,4952.18,0.0,4222.26,True,,,,,,
USER00461,2022-12-08,Webinar Platform,CAMP0027,Buyer,Designer,Haynes-Burnett,Robotics & Automation,Large Enterprise (501-2000),,China,Delaware,4755.89,0.0,4421.71,True,,,,,,
USER00462,2023-10-11,Google Display Network,CAMP0014,Buyer,Operations Manager,"Payne, Thornton and Powers",Aerospace & Defense,Corporate (2000+),,Canada,Wyoming,0.0,0.0,0.0,False,,Recomendo! Themselves method degree red skill home live glass camera lead.,0.74,,,
USER00463,2024-12-14,Referral Partner Site,CAMP0033,Prospect,,,,,,China,North Dakota,0.0,0.0,0.0,False,,,,,,
USER00464,2024-01-17,Google Ads,,Buyer,Operations Manager,Vasquez Inc,Construction Equipment,Corporate (2000+),,India,Ohio,0.0,0.0,0.0,False,,,,,,
USER00465,2022-02-05,Google Ads,CAMP0040,Prospect,,,,,,Brazil,,0.0,0.0,0.0,False,,,,,,
USER00466,2023-04-25,Google Display Network,,Buyer,Operations Manager,Dickerson-Lee,Automotive,Mid-Market (51-500),,USA,Connecticut,13020.8,0.0,13138.25,True,,,,,,
USER00467,2023-06-15,SEO,CAMP0030,Buyer,Designer,"Pineda, Cruz and Holt",Aerospace & Defense,Large Enterprise (501-2000),,India,Maine,3216.62,0.0,3357.23,True,,Muito bom! Down firm standard nearly material window work better.,0.85,,,
USER00468,2022-09-18,Google Display Network,CAMP0032,Supplier,Production Manager,Estes-Harris Corp,Robotics & Automation,Mid-Market (51-500),Injeção Plástica; Ferramentaria,USA,Mississippi,0.0,0.0,0.0,False,,,,,,
USER00469,2023-06-17,Email,CAMP0002,Prospect,,,,,,China,Utah,0.0,0.0,0.0,False,,,,,,
USER00470,2024-05-22,Organic Search,,Supplier,Marketing Manager,Finley LLC Manufacturing,Electronics,Corporate (2000+),Corte e Dobra de Chapas; Soldagem MIG/TIG,USA,,0.0,0.0,0.0,False,,Difícil. Throw country when black state sport old sea become house follow hotel while economy to different.,0.45,,,
USER00471,2022-05-28,Google Display Network,CAMP0032,Prospect,,,,,,USA,Tennessee,0.0,0.0,0.0,False,,,,,,
USER00472,2023-09-29,LinkedIn Ads,CAMP0019,Buyer,Operations Manager,Vasquez-Price,Construction Equipment,SMB (11-50),,USA,,0.0,0.0,0.0,False,,Decepcionado. Happy away there strategy across old feeling could after imagine article represent sure this.,0.07,,,
USER00473,2023-01-07,LinkedIn Ads,CAMP0004,Buyer,R&D Specialist,"Stewart, Pratt and Nguyen",Automotive,Corporate (2000+),,Canada,,0.0,0.0,0.0,False,,,,,,
USER00474,2024-10-04,LinkedIn Ads,CAMP0019,Supplier,Business Owner,Villanueva-Duke Industries,Automotive,Corporate (2000+),"Montagem Eletrônica (SMT, PTH); Testes Funcionais",USA,Wisconsin,0.0,0.0,0.0,False,,,,,,
USER00475,2023-01-28,Webinar Platform,CAMP0036,Buyer,Procurement Manager,Le Ltd,Robotics & Automation,SMB (11-50),,China,Kansas,9592.11,0.0,13090.88,True,,Resolveu meu problema! That conference care form amount own happy edge guess wait first answer soon international very sit.,0.7,,,
USER00476,2022-08-09,Email,CAMP0002,Supplier,Sales Rep,Anthony-Hanson Solutions,Medical Devices,Mid-Market (51-500),Corte e Dobra de Chapas; Soldagem MIG/TIG,USA,Washington,0.0,6313.14,2906.49,True,,,,,,
USER00477,2025-01-18,Email,CAMP0012,Prospect,,,,,,USA,,0.0,0.0,0.0,False,,,,,,
USER00478,2022-02-08,Email,CAMP0046,Buyer,Engineer,Salazar-Peterson,Energy,Corporate (2000+),,India,,4797.61,0.0,7877.51,True,2022-04-21,,,,,
USER00479,2024-05-11,SEO,CAMP0003,Buyer,Engineer,"Jordan, Scott and Castillo",General Manufacturing,Startup (1-10),,Germany,Kentucky,0.0,0.0,0.0,False,,Adorei! Style beyond cause make.,0.98,,,
USER00480,2025-05-20,Referral Partner Site,CAMP0033,Supplier,Sales Rep,Leblanc-Hines Manufacturing,Medical Devices,Corporate (2000+),Corte e Dobra de Chapas; Soldagem MIG/TIG,China,,0.0,0.0,0.0,False,,,,,,
USER00481,2024-12-08,Referral Partner Site,CAMP0005,Prospect,,,,,,China,Colorado,0.0,0.0,0.0,False,,,,,,
USER00482,2023-12-31,Email,CAMP0012,Prospect,,,,,,Brazil,,0.0,0.0,0.0,False,,,,,,
USER00483,2024-09-26,Google Display Network,CAMP0017,Prospect,,,,,,Germany,,0.0,0.0,0.0,False,,,,,,
USER00484,2022-04-22,Email,CAMP0028,Buyer,Operations Manager,Fox-Williams,Construction Equipment,SMB (11-50),,USA,Minnesota,15616.28,0.0,9992.17,True,,Complicado. Such plant computer dark yourself product part trouble strong medical still line board.,0.01,,,
USER00485,2025-04-28,Webinar Platform,CAMP0039,Buyer,Procurement Manager,Ritter-Medina,Automotive,Mid-Market (51-500),,Germany,Mississippi,2974.99,0.0,3011.66,True,,,,,,
USER00486,2023-08-17,Google Display Network,CAMP0014,Supplier,Sales Rep,"Nelson, Jacobs and Cook Industries",Electronics,SMB (11-50),Corte e Dobra de Chapas; Soldagem MIG/TIG,India,Michigan,0.0,0.0,0.0,False,,,,,,
USER00487,2024-04-06,Webinar Platform,CAMP0039,Prospect,,,,,,USA,Montana,0.0,0.0,0.0,False,,Adorei! Save article trouble might back sort offer ten bag glass.,0.73,,,
USER00488,2025-02-26,LinkedIn Ads,CAMP0019,Supplier,Sales Rep,Soto-Anderson Solutions,Medical Devices,Mid-Market (51-500),,China,North Carolina,0.0,7614.38,2797.09,True,,"Esperado, Final responsibility development medical analysis.",0.49,,,
USER00489,2025-01-02,Google Ads,CAMP0020,Buyer,Designer,"Schmidt, Johnston and Wright",Construction Equipment,SMB (11-50),,Canada,North Dakota,6180.84,0.0,4038.46,True,,Recomendo! Live number attention drug note stand.,0.96,,,
USER00490,2022-01-08,SEO,CAMP0037,Buyer,Designer,"Guerrero, Thornton and Bonilla",Automotive,Mid-Market (51-500),,Canada,Hawaii,24346.19,0.0,14047.6,True,,,,,,
USER00491,2023-07-25,LinkedIn Ads,CAMP0035,Buyer,Engineer,Lee-Olsen,Aerospace & Defense,Mid-Market (51-500),,Mexico,Wyoming,0.0,0.0,0.0,False,,,,,,
USER00492,2025-04-09,Referral Partner Site,CAMP0033,Supplier,Sales Rep,Douglas Ltd Manufacturing,Construction Equipment,Startup (1-10),Injeção Plástica; Ferramentaria,Canada,,0.0,14301.1,9173.37,True,,,,,,
USER00493,2022-12-24,Webinar Platform,,Supplier,Marketing Manager,Duncan Group Industries,Aerospace & Defense,Startup (1-10),Corte e Dobra de Chapas; Soldagem MIG/TIG,China,Minnesota,0.0,0.0,0.0,False,,,,,,
USER00494,2025-05-07,Google Ads,CAMP0050,Buyer,R&D Specialist,Everett-Cervantes,Construction Equipment,Corporate (2000+),,China,Iowa,0.0,0.0,0.0,False,,,,,,
USER00495,2024-06-13,LinkedIn Ads,CAMP0035,Supplier,Business Owner,Aguilar PLC Solutions,Energy,Large Enterprise (501-2000),,China,Vermont,0.0,2911.83,1383.97,True,,Resolveu meu problema! Term case happen door research media if feel lot ready prevent.,0.55,,,
USER00496,2025-04-21,Google Ads,,Buyer,Engineer,"Brown, Taylor and Pearson",Medical Devices,Large Enterprise (501-2000),,India,Delaware,0.0,0.0,0.0,False,,,,,,
USER00497,2025-01-21,SEO,CAMP0016,Supplier,Sales Rep,"Cook, Duran and Perkins Solutions",Automotive,SMB (11-50),Fundição de Alumínio; Acabamento Superficial,Germany,Nebraska,0.0,4639.57,5562.23,True,,,,,,
USER00498,2022-11-08,Email,CAMP0045,Supplier,Marketing Manager,"Crawford, Murray and Gordon Industries",General Manufacturing,Corporate (2000+),,China,Colorado,0.0,35469.07,17143.77,True,,,,,,
USER00499,2024-02-03,Google Display Network,CAMP0014,Buyer,Operations Manager,Howell LLC,Aerospace & Defense,Startup (1-10),,Canada,Nevada,21232.84,0.0,10781.51,True,,,,,,
USER00500,2023-11-04,LinkedIn Ads,CAMP0043,Buyer,Engineer,King-Delgado,Aerospace & Defense,Mid-Market (51-500),,India,Idaho,0.0,0.0,0.0,False,,,,,,
USER00501,2025-04-30,Google Ads,CAMP0049,Buyer,Engineer,Soto Ltd,Robotics & Automation,Corporate (2000+),,Mexico,Arizona,4916.62,0.0,5819.55,True,2026-07-26,,,,,
USER00502,2022-05-15,LinkedIn Ads,CAMP0019,Supplier,Business Owner,"Smith, Chavez and Myers Corp",Aerospace & Defense,Large Enterprise (501-2000),Corte e Dobra de Chapas; Soldagem MIG/TIG,Germany,Texas,0.0,3923.18,1494.55,True,,Adorei! Discussion front increase personal source raise get.,0.87,,,
USER00503,2024-11-27,Google Display Network,CAMP0017,Buyer,Procurement Manager,Powers-Hernandez,Robotics & Automation,Startup (1-10),,USA,South Dakota,0.0,0.0,0.0,False,,,,,,
USER00504,2024-02-06,Webinar Platform,,Buyer,Engineer,"Bryant, Perez and Wells",Medical Devices,Large Enterprise (501-2000),,China,New Hampshire,0.0,0.0,0.0,False,,Ótimo! Federal team traditional rock nation million newspaper really your open.,0.79,,,
USER00505,2024-05-21,Organic Search,,Buyer,Designer,"Moore, House and Bowers",Aerospace & Defense,Large Enterprise (501-2000),,Mexico,Nevada,15788.84,0.0,9612.5,True,,"Sem problemas, May true future nothing role.",0.45,,,
USER00506,2022-06-09,SEO,,Supplier,Marketing Manager,Tate Ltd Manufacturing,Robotics & Automation,Corporate (2000+),Corte e Dobra de Chapas; Soldagem MIG/TIG,China,,0.0,34649.16,13068.96,True,,,,,,
USER00507,2024-04-26,LinkedIn Ads,CAMP0009,Buyer,Operations Manager,Mason and Sons,Automotive,Large Enterprise (501-2000),,China,South Dakota,0.0,0.0,0.0,False,,Fácil de usar! Society east large book east she.,0.59,,,
USER00508,2023-11-24,Webinar Platform,CAMP0027,Buyer,Procurement Manager,"Davis, Edwards and Rogers",General Manufacturing,Large Enterprise (501-2000),,Brazil,California,0.0,0.0,0.0,False,,,,,,
USER00509,2025-02-15,Google Ads,CAMP0040,Supplier,Sales Rep,Calhoun Group Industries,Electronics,Startup (1-10),"Impressão 3D (FDM, SLA); Prototipagem",China,Delaware,0.0,14115.6,7491.84,True,,,,,,
USER00510,2023-12-30,LinkedIn Ads,CAMP0035,Prospect,,,,,,Brazil,Montana,0.0,0.0,0.0,False,,,,,,
USER00511,2023-01-02,Webinar Platform,CAMP0018,Supplier,Business Owner,White PLC Solutions,Automotive,Mid-Market (51-500),"Montagem Eletrônica (SMT, PTH); Testes Funcionais",Germany,Kansas,0.0,8542.2,3756.1,True,,,,,,
USER00512,2023-12-05,Referral Partner Site,CAMP0021,Buyer,Procurement Manager,"Wolfe, Vaughan and Bass",Construction Equipment,Startup (1-10),,China,New Mexico,16145.47,0.0,9465.67,True,2024-01-07,,,,,
USER00513,2023-12-05,LinkedIn Ads,CAMP0019,Buyer,Designer,Sanchez Inc,Aerospace & Defense,Corporate (2000+),,Canada,Michigan,0.0,0.0,0.0,False,,,,,,
USER00514,2025-03-11,Google Display Network,CAMP0011,Buyer,Procurement Manager,Aguilar-Mercado,Electronics,Startup (1-10),,India,Missouri,0.0,0.0,0.0,False,,Ótimo! Reach evidence him cup forget story require.,0.86,,,
USER00515,2023-09-16,Email,CAMP0015,Buyer,Procurement Manager,Goodwin and Sons,Construction Equipment,Corporate (2000+),,Brazil,,0.0,0.0,0.0,False,,,,,,
USER00516,2022-07-02,Google Display Network,CAMP0010,Buyer,Operations Manager,Spears-Johnson,Robotics & Automation,Mid-Market (51-500),,USA,Oklahoma,0.0,0.0,0.0,False,,,,,,
USER00517,2023-03-27,Google Ads,CAMP0047,Buyer,Procurement Manager,Sanchez LLC,Electronics,SMB (11-50),,China,,884.83,0.0,862.52,True,,Adorei! Despite concern manager information blood leg hand task assume.,0.96,,,
USER00518,2023-11-11,SEO,CAMP0013,Prospect,,,,,,Brazil,,0.0,0.0,0.0,False,,,,,,
USER00519,2023-12-25,SEO,CAMP0030,Buyer,Engineer,Pierce-Russell,Medical Devices,Mid-Market (51-500),,India,Connecticut,14572.9,0.0,8063.14,True,,,,,,
USER00520,2023-02-07,LinkedIn Ads,CAMP0004,Prospect,,,,,,USA,Illinois,0.0,0.0,0.0,False,,Lento. Marriage lay defense news five recently.,0.1,,,
USER00521,2024-12-31,SEO,CAMP0013,Prospect,,,,,,Mexico,Minnesota,0.0,0.0,0.0,False,,,,,,
USER00522,2023-09-18,SEO,,Buyer,Designer,"Moore, Perez and Jones",General Manufacturing,Mid-Market (51-500),,Brazil,,0.0,0.0,0.0,False,,,,,,
USER00523,2024-12-03,LinkedIn Ads,,Buyer,Operations Manager,"Hernandez, Harvey and Schmidt",Construction Equipment,SMB (11-50),,Canada,,13812.26,0.0,8833.85,True,,,,,,
USER00524,2023-10-25,Webinar Platform,CAMP0018,Buyer,R&D Specialist,Wheeler Ltd,Robotics & Automation,Corporate (2000+),,Germany,Florida,4519.4,0.0,3370.18,True,,,,,,
USER00525,2023-10-29,Webinar Platform,CAMP0039,Prospect,,,,,,Brazil,,0.0,0.0,0.0,False,,,,,,
USER00526,2022-10-04,Webinar Platform,CAMP0048,Buyer,Operations Manager,Taylor-Horton,Electronics,Corporate (2000+),,Mexico,North Carolina,0.0,0.0,0.0,False,,,,,,
USER00527,2022-04-06,Email,CAMP0045,Buyer,Engineer,Lamb-Morris,Robotics & Automation,Mid-Market (51-500),,Germany,,0.0,0.0,0.0,False,,,,,,
USER00528,2022-01-21,Webinar Platform,CAMP0024,Buyer,R&D Specialist,Graham-Curtis,General Manufacturing,Corporate (2000+),,China,,0.0,0.0,0.0,False,,,,,,
USER00529,2024-01-15,Webinar Platform,CAMP0027,Prospect,,,,,,USA,Pennsylvania,0.0,0.0,0.0,False,,,,,,
USER00530,2025-02-02,LinkedIn Ads,CAMP0004,Supplier,Production Manager,"Lewis, Cook and Walters Solutions",Construction Equipment,Startup (1-10),Injeção Plástica; Ferramentaria,Germany,Louisiana,0.0,0.0,0.0,False,,,,,,
USER00531,2024-04-27,LinkedIn Ads,CAMP0019,Prospect,,,,,,China,,0.0,0.0,0.0,False,,,,,,
USER00532,2022-09-04,Webinar Platform,CAMP0001,Supplier,Marketing Manager,"Cuevas, Hayes and Gomez Manufacturing",Energy,Large Enterprise (501-2000),,USA,,0.0,9368.47,9922.82,True,,,,,,
USER00533,2025-02-24,Webinar Platform,CAMP0039,Buyer,Engineer,Richardson-Lee,Aerospace & Defense,Startup (1-10),,USA,,0.0,0.0,0.0,False,,Ótimo! Research study save fall question fast face relate cup compare dark often poor owner.,0.59,,,
USER00534,2023-01-14,Google Ads,CAMP0040,Buyer,Procurement Manager,Landry Ltd,Construction Equipment,SMB (11-50),,China,,0.0,0.0,0.0,False,,,,,,
USER00535,2023-08-11,Google Ads,CAMP0047,Supplier,Marketing Manager,Peck-Ingram Corp,Robotics & Automation,Mid-Market (51-500),Corte e Dobra de Chapas; Soldagem MIG/TIG,Brazil,California,0.0,0.0,0.0,False,,,,,,
USER00536,2023-03-04,Google Display Network,CAMP0011,Supplier,Production Manager,Hampton-Snow Corp,General Manufacturing,Startup (1-10),,Brazil,South Carolina,0.0,0.0,0.0,False,,,,,,
USER00537,2022-03-16,Email,,Buyer,Engineer,Fox-Young,Medical Devices,Startup (1-10),,China,Oregon,0.0,0.0,0.0,False,,,,,,
USER00538,2024-10-09,Google Ads,CAMP0050,Buyer,R&D Specialist,Cox LLC,Automotive,Large Enterprise (501-2000),,China,Illinois,11451.36,0.0,7144.0,True,,,,,,
USER00539,2025-04-07,Referral Partner Site,,Supplier,Sales Rep,Sellers Group Manufacturing,Automotive,Mid-Market (51-500),,Mexico,Montana,0.0,17294.49,17420.6,True,,,,,,
USER00540,2022-04-05,SEO,CAMP0013,Prospect,,,,,,China,West Virginia,0.0,0.0,0.0,False,,,,,,
USER00541,2022-02-26,SEO,CAMP0042,Supplier,Business Owner,"Nichols, Lopez and White Industries",Automotive,SMB (11-50),Injeção Plástica; Ferramentaria,Brazil,Pennsylvania,0.0,45804.11,15919.77,True,2022-09-13,,,,,
USER00542,2024-04-29,LinkedIn Ads,CAMP0009,Buyer,Designer,Tapia LLC,Robotics & Automation,Startup (1-10),,Mexico,South Carolina,9666.73,0.0,5547.18,True,,Eficiente! Lose decide memory certain player safe firm quality compare pick economy loss perhaps about.,0.81,,,
USER00543,2023-04-22,Google Display Network,CAMP0011,Buyer,Operations Manager,"Fernandez, Fernandez and Brown",Aerospace & Defense,Mid-Market (51-500),,Mexico,,0.0,0.0,0.0,False,,,,,,
USER00544,2022-08-28,LinkedIn Ads,,Buyer,Operations Manager,"Webb, Faulkner and Rodriguez",Construction Equipment,SMB (11-50),,Mexico,Missouri,0.0,0.0,0.0,False,,,,,,
USER00545,2024-04-18,SEO,CAMP0029,Buyer,Designer,Newman-Davis,Medical Devices,Mid-Market (51-500),,USA,,5457.32,0.0,8069.47,True,,,,,,
USER00546,2022-03-19,Email,CAMP0028,Supplier,Production Manager,"Manning, Quinn and Woods Corp",Energy,Corporate (2000+),"Impressão 3D (FDM, SLA); Prototipagem",India,,0.0,18431.43,8684.23,True,,,,,,
USER00547,2025-03-26,Google Ads,CAMP0049,Buyer,Procurement Manager,Watson-Jones,Medical Devices,SMB (11-50),,China,Illinois,2750.22,0.0,2417.66,True,,,,,,
